DEAL,DEALTYPE,PROPTYPE_J,STATE,NTRAN,IRR,TVPI
0,0,3,6,34.44,0.10426896199999999,0.85117173
0,0,3,6,1317.22,0.10426896199999999,0.85117173
0,0,3,6,-47.6,0.10426896199999999,0.85117173
0,0,3,6,53.96,0.10426896199999999,0.85117173
0,0,3,6,-42.77,0.10426896199999999,0.85117173
0,0,3,6,-526.65,0.10426896199999999,0.85117173
0,0,3,6,-39.15,0.10426896199999999,0.85117173
0,0,3,6,-52.3,0.10426896199999999,0.85117173
0,0,3,6,-35.98,0.10426896199999999,0.85117173
0,0,3,6,-315.39,0.10426896199999999,0.85117173
0,0,3,6,-33.62,0.10426896199999999,0.85117173
0,0,3,6,-146.04,0.10426896199999999,0.85117173
0,0,3,6,34.72,0.10426896199999999,0.85117173
0,0,3,6,1316.94,0.10426896199999999,0.85117173
0,0,3,6,-124.09,0.10426896199999999,0.85117173
0,0,3,6,-32.17,0.10426896199999999,0.85117173
0,0,3,6,34.99,0.10426896199999999,0.85117173
0,0,3,6,1316.67,0.10426896199999999,0.85117173
0,0,3,6,297.25,0.10426896199999999,0.85117173
0,0,3,6,-30.49,0.10426896199999999,0.85117173
0,0,3,6,-328.78,0.10426896199999999,0.85117173
0,0,3,6,-29.0,0.10426896199999999,0.85117173
0,0,3,6,-26.68,0.10426896199999999,0.85117173
0,0,3,6,35.27,0.10426896199999999,0.85117173
0,0,3,6,1316.39,0.10426896199999999,0.85117173
0,0,3,6,-26.68,0.10426896199999999,0.85117173
0,0,3,6,36.74,0.10426896199999999,0.85117173
0,0,3,6,-25.73,0.10426896199999999,0.85117173
0,0,3,6,35.55,0.10426896199999999,0.85117173
0,0,3,6,1316.11,0.10426896199999999,0.85117173
0,0,3,6,52.23,0.10426896199999999,0.85117173
0,0,3,6,35.83,0.10426896199999999,0.85117173
0,0,3,6,1315.83,0.10426896199999999,0.85117173
0,0,3,6,-25.22,0.10426896199999999,0.85117173
0,0,3,6,251.02,0.10426896199999999,0.85117173
0,0,3,6,-0.28,0.10426896199999999,0.85117173
0,0,3,6,-23.38,0.10426896199999999,0.85117173
0,0,3,6,-74.14,0.10426896199999999,0.85117173
0,0,3,6,103073.42,0.10426896199999999,0.85117173
0,0,3,6,-22.86,0.10426896199999999,0.85117173
0,0,3,6,166.9,0.10426896199999999,0.85117173
0,0,3,6,-16.21,0.10426896199999999,0.85117173
0,0,3,6,91.66,0.10426896199999999,0.85117173
0,0,3,6,-45.22,0.10426896199999999,0.85117173
0,0,3,6,-60.38,0.10426896199999999,0.85117173
0,0,3,6,-0.03,0.10426896199999999,0.85117173
0,0,3,6,-7.18,0.10426896199999999,0.85117173
0,0,3,6,-1843.51,0.10426896199999999,0.85117173
0,0,3,6,-0.03,0.10426896199999999,0.85117173
0,0,3,6,-0.73,0.10426896199999999,0.85117173
0,0,3,6,-0.67,0.10426896199999999,0.85117173
0,0,3,6,-0.08,0.10426896199999999,0.85117173
0,0,3,6,-0.2,0.10426896199999999,0.85117173
0,0,3,6,0.2,0.10426896199999999,0.85117173
0,0,3,6,-0.01,0.10426896199999999,0.85117173
0,0,3,6,-122503.65,-0.022565067999999997,1.057999302
0,0,3,6,-470.34,-0.022565067999999997,1.057999302
0,0,3,6,-1994.8,-0.022565067999999997,1.057999302
0,0,3,6,157.69,-0.022565067999999997,1.057999302
0,0,3,6,6646.29,-0.022565067999999997,1.057999302
0,0,3,6,-514.81,-0.022565067999999997,1.057999302
0,0,3,6,-234.85,-0.022565067999999997,1.057999302
0,0,3,6,-148.27,-0.022565067999999997,1.057999302
0,0,3,6,-75.25,-0.022565067999999997,1.057999302
0,0,3,6,40.24,-0.022565067999999997,1.057999302
0,0,3,6,0.0,-0.022565067999999997,1.057999302
0,0,3,6,-229.21,-0.022565067999999997,1.057999302
0,0,3,6,-78.11,-0.022565067999999997,1.057999302
0,0,3,6,40.57,-0.022565067999999997,1.057999302
0,0,3,6,1703.59,-0.022565067999999997,1.057999302
0,0,3,6,-67.85,-0.022565067999999997,1.057999302
0,0,3,6,-74.5,-0.022565067999999997,1.057999302
0,0,3,6,-360.46,-0.022565067999999997,1.057999302
0,0,3,6,40.9,-0.022565067999999997,1.057999302
0,0,3,6,1703.26,-0.022565067999999997,1.057999302
0,0,3,6,-71.94,-0.022565067999999997,1.057999302
0,0,3,6,-115.07,-0.022565067999999997,1.057999302
0,0,3,6,-68.25,-0.022565067999999997,1.057999302
0,0,3,6,41.24,-0.022565067999999997,1.057999302
0,0,3,6,1702.92,-0.022565067999999997,1.057999302
0,0,3,6,-267.75,-0.022565067999999997,1.057999302
0,0,3,6,-194.87,-0.022565067999999997,1.057999302
0,0,3,6,-62.72,-0.022565067999999997,1.057999302
0,0,3,6,41.58,-0.022565067999999997,1.057999302
0,0,3,6,1702.58,-0.022565067999999997,1.057999302
0,0,3,6,58.41,-0.022565067999999997,1.057999302
0,0,3,6,-62.4,-0.022565067999999997,1.057999302
0,0,3,6,-304.69,-0.022565067999999997,1.057999302
0,0,3,6,41.92,-0.022565067999999997,1.057999302
0,0,3,6,1702.24,-0.022565067999999997,1.057999302
0,0,3,6,-59.54,-0.022565067999999997,1.057999302
0,0,3,6,67.5,-0.022565067999999997,1.057999302
0,0,3,6,42.26,-0.022565067999999997,1.057999302
0,0,3,6,1701.9,-0.022565067999999997,1.057999302
0,0,3,6,-53.51,-0.022565067999999997,1.057999302
0,0,3,6,-658.81,-0.022565067999999997,1.057999302
0,0,3,6,42.61,-0.022565067999999997,1.057999302
0,0,3,6,1701.55,-0.022565067999999997,1.057999302
0,0,3,6,-48.97,-0.022565067999999997,1.057999302
0,0,3,6,-65.43,-0.022565067999999997,1.057999302
0,0,3,6,-45.0,-0.022565067999999997,1.057999302
0,0,3,6,42.96,-0.022565067999999997,1.057999302
0,0,3,6,1701.2,-0.022565067999999997,1.057999302
0,0,3,6,-394.54,-0.022565067999999997,1.057999302
0,0,3,6,-42.06,-0.022565067999999997,1.057999302
0,0,3,6,-182.68,-0.022565067999999997,1.057999302
0,0,3,6,43.32,-0.022565067999999997,1.057999302
0,0,3,6,1700.84,-0.022565067999999997,1.057999302
0,0,3,6,-155.22,-0.022565067999999997,1.057999302
0,0,3,6,-40.24,-0.022565067999999997,1.057999302
0,0,3,6,43.67,-0.022565067999999997,1.057999302
0,0,3,6,1700.49,-0.022565067999999997,1.057999302
0,0,3,6,371.84,-0.022565067999999997,1.057999302
0,0,3,6,-38.14,-0.022565067999999997,1.057999302
0,0,3,6,44.03,-0.022565067999999997,1.057999302
0,0,3,6,1700.13,-0.022565067999999997,1.057999302
0,0,3,6,-411.28,-0.022565067999999997,1.057999302
0,0,3,6,-36.27,-0.022565067999999997,1.057999302
0,0,3,6,-33.38,-0.022565067999999997,1.057999302
0,0,3,6,44.39,-0.022565067999999997,1.057999302
0,0,3,6,1699.77,-0.022565067999999997,1.057999302
0,0,3,6,-33.38,-0.022565067999999997,1.057999302
0,0,3,6,45.96,-0.022565067999999997,1.057999302
0,0,3,6,-32.19,-0.022565067999999997,1.057999302
0,0,3,6,44.76,-0.022565067999999997,1.057999302
0,0,3,6,1699.4,-0.022565067999999997,1.057999302
0,0,3,6,65.34,-0.022565067999999997,1.057999302
0,0,3,6,45.13,-0.022565067999999997,1.057999302
0,0,3,6,1699.03,-0.022565067999999997,1.057999302
0,0,3,6,-31.54,-0.022565067999999997,1.057999302
0,0,3,6,314.01,-0.022565067999999997,1.057999302
0,0,3,6,45.5,-0.022565067999999997,1.057999302
0,0,3,6,1698.66,-0.022565067999999997,1.057999302
0,0,3,6,-0.35,-0.022565067999999997,1.057999302
0,0,3,6,-29.25,-0.022565067999999997,1.057999302
0,0,3,6,-92.74,-0.022565067999999997,1.057999302
0,0,3,6,45.84,-0.022565067999999997,1.057999302
0,0,3,6,1698.29,-0.022565067999999997,1.057999302
0,0,3,6,-28.59,-0.022565067999999997,1.057999302
0,0,3,6,208.78,-0.022565067999999997,1.057999302
0,0,3,6,46.22,-0.022565067999999997,1.057999302
0,0,3,6,1697.91,-0.022565067999999997,1.057999302
0,0,3,6,-20.28,-0.022565067999999997,1.057999302
0,0,3,6,114.66,-0.022565067999999997,1.057999302
0,0,3,6,-85.95,-0.022565067999999997,1.057999302
0,0,3,6,-56.56,-0.022565067999999997,1.057999302
0,0,3,6,-85.95,-0.022565067999999997,1.057999302
0,0,3,6,-75.53,-0.022565067999999997,1.057999302
0,0,3,6,-0.04,-0.022565067999999997,1.057999302
0,0,3,6,-85.95,-0.022565067999999997,1.057999302
0,0,3,6,-8.99,-0.022565067999999997,1.057999302
0,0,3,6,-0.03,-0.022565067999999997,1.057999302
0,0,3,6,-10.5,-0.022565067999999997,1.057999302
0,0,3,6,-85.95,-0.022565067999999997,1.057999302
0,0,3,6,-0.92,-0.022565067999999997,1.057999302
0,0,3,6,-34.38,-0.022565067999999997,1.057999302
0,0,3,6,-85.95,-0.022565067999999997,1.057999302
0,0,3,6,-0.84,-0.022565067999999997,1.057999302
0,0,3,6,-150.0,-0.022565067999999997,1.057999302
0,0,3,6,-85.95,-0.022565067999999997,1.057999302
0,0,3,6,-1050.54,-0.022565067999999997,1.057999302
0,0,3,6,-85.95,-0.022565067999999997,1.057999302
0,0,3,6,-12.0,-0.022565067999999997,1.057999302
0,0,3,6,-85.95,-0.022565067999999997,1.057999302
0,0,3,6,-0.19,-0.022565067999999997,1.057999302
0,0,3,6,-85.95,-0.022565067999999997,1.057999302
0,0,3,6,-189.75,-0.022565067999999997,1.057999302
0,0,3,6,-6.88,-0.022565067999999997,1.057999302
0,0,3,6,-85.95,-0.022565067999999997,1.057999302
0,0,3,6,-13.17,-0.022565067999999997,1.057999302
0,0,3,6,-702.06,-0.022565067999999997,1.057999302
0,0,3,6,808.0,-0.022565067999999997,1.057999302
0,0,3,6,-85.95,-0.022565067999999997,1.057999302
0,0,3,6,-39.52,-0.022565067999999997,1.057999302
0,0,3,6,-73.59,-0.022565067999999997,1.057999302
0,0,3,6,-85.95,-0.022565067999999997,1.057999302
0,0,3,6,-4254.36,-0.022565067999999997,1.057999302
0,0,3,6,-85.95,-0.022565067999999997,1.057999302
0,0,3,6,-55.0,-0.022565067999999997,1.057999302
0,0,3,6,-4902.21,-0.022565067999999997,1.057999302
0,0,3,6,-85.95,-0.022565067999999997,1.057999302
0,0,3,6,-101.17,-0.022565067999999997,1.057999302
0,0,3,6,-85.95,-0.022565067999999997,1.057999302
0,0,3,6,-673.54,-0.022565067999999997,1.057999302
0,0,3,6,-85.95,-0.022565067999999997,1.057999302
0,0,3,6,-2294.32,-0.022565067999999997,1.057999302
0,0,3,6,-1537.97,-0.022565067999999997,1.057999302
0,0,3,6,-85.95,-0.022565067999999997,1.057999302
0,0,3,6,-39.76,-0.022565067999999997,1.057999302
0,0,3,6,-85.95,-0.022565067999999997,1.057999302
0,0,3,6,2294.32,-0.022565067999999997,1.057999302
0,0,3,6,1664.85,-0.022565067999999997,1.057999302
0,0,3,6,-8364.28,-0.022565067999999997,1.057999302
0,0,3,6,-85.95,-0.022565067999999997,1.057999302
0,0,3,6,-314.62,-0.022565067999999997,1.057999302
0,0,3,6,-85.95,-0.022565067999999997,1.057999302
0,0,3,6,-404.79,-0.022565067999999997,1.057999302
0,0,3,6,-85.95,-0.022565067999999997,1.057999302
0,0,3,6,-60.41,-0.022565067999999997,1.057999302
0,0,3,6,-85.95,-0.022565067999999997,1.057999302
0,0,3,6,-496.96,-0.022565067999999997,1.057999302
0,0,3,6,-85.95,-0.022565067999999997,1.057999302
0,0,3,6,13976.25,-0.022565067999999997,1.057999302
0,0,3,6,15688.63,-0.022565067999999997,1.057999302
0,0,3,6,-85.95,-0.022565067999999997,1.057999302
0,0,3,6,80826.35,-0.022565067999999997,1.057999302
0,0,3,6,0.01,-0.022565067999999997,1.057999302
0,0,3,6,258.01,-0.022565067999999997,1.057999302
0,0,3,6,-497.16,-0.022565067999999997,1.057999302
0,0,3,6,11.74,-0.022565067999999997,1.057999302
0,0,3,6,-44.68,-0.022565067999999997,1.057999302
0,0,3,6,-19.97,-0.022565067999999997,1.057999302
0,0,3,6,-8.74,-0.022565067999999997,1.057999302
0,0,3,6,-18.63,-0.022565067999999997,1.057999302
0,0,3,6,5.83,-0.022565067999999997,1.057999302
0,0,3,6,-27.65,-0.022565067999999997,1.057999302
0,0,3,6,11.77,-0.022565067999999997,1.057999302
0,0,3,6,-26.7,-0.022565067999999997,1.057999302
0,0,3,6,-7.96,-0.022565067999999997,1.057999302
0,0,3,6,-13.27,-0.022565067999999997,1.057999302
0,0,3,6,-2677.83,-0.022565067999999997,1.057999302
0,0,3,6,-3.4,-0.022565067999999997,1.057999302
0,0,3,6,-15.96,-0.022565067999999997,1.057999302
0,0,3,6,11.36,-0.022565067999999997,1.057999302
0,0,3,6,-37.31,-0.022565067999999997,1.057999302
0,0,3,6,-14.94,-0.022565067999999997,1.057999302
0,0,3,6,-30.16,-0.022565067999999997,1.057999302
0,0,3,6,-21.61,-0.022565067999999997,1.057999302
0,0,3,6,-27.14,-0.022565067999999997,1.057999302
0,0,3,6,-14.25,-0.022565067999999997,1.057999302
0,0,3,6,-11.02,-0.022565067999999997,1.057999302
0,0,3,6,-0.08,-0.022565067999999997,1.057999302
0,0,3,6,3.57,-0.022565067999999997,1.057999302
0,0,3,6,-25.43,-0.022565067999999997,1.057999302
0,0,3,6,-20.97,-0.022565067999999997,1.057999302
0,0,3,6,-21.15,-0.022565067999999997,1.057999302
0,0,3,6,-0.02,-0.022565067999999997,1.057999302
0,0,3,6,-0.03,-0.022565067999999997,1.057999302
0,0,3,6,26.52,-0.022565067999999997,1.057999302
0,0,3,6,-29.06,-0.022565067999999997,1.057999302
0,0,3,6,5.13,-0.022565067999999997,1.057999302
0,0,3,6,-23.6,-0.022565067999999997,1.057999302
0,0,3,6,-22.75,-0.022565067999999997,1.057999302
0,0,3,6,-9.82,-0.022565067999999997,1.057999302
0,0,3,6,0.03,-0.022565067999999997,1.057999302
0,0,3,6,5.11,-0.022565067999999997,1.057999302
0,0,3,6,-32.33,-0.022565067999999997,1.057999302
0,0,3,6,1.31,-0.022565067999999997,1.057999302
0,0,3,6,-45.98,-0.022565067999999997,1.057999302
0,0,3,6,2.71,-0.022565067999999997,1.057999302
0,0,3,6,-50.46,-0.022565067999999997,1.057999302
0,0,3,6,-0.02,-0.022565067999999997,1.057999302
0,0,3,6,13.62,-0.022565067999999997,1.057999302
0,0,3,6,-30.09,-0.022565067999999997,1.057999302
0,0,3,6,-0.01,-0.022565067999999997,1.057999302
0,0,3,6,-0.03,-0.022565067999999997,1.057999302
0,0,3,12,-119445.33,0.736166821,0.558517162
0,0,3,12,-759.75,0.736166821,0.558517162
0,0,3,12,-3222.24,0.736166821,0.558517162
0,0,3,12,0.65,0.736166821,0.558517162
0,0,3,12,7995.39,0.736166821,0.558517162
0,0,3,12,2758.1,0.736166821,0.558517162
0,0,3,12,-831.58,0.736166821,0.558517162
0,0,3,12,-379.36,0.736166821,0.558517162
0,0,3,12,2758.1,0.736166821,0.558517162
0,0,3,12,-239.5,0.736166821,0.558517162
0,0,3,12,-121.56,0.736166821,0.558517162
0,0,3,12,0.0,0.736166821,0.558517162
0,0,3,12,-370.25,0.736166821,0.558517162
0,0,3,12,-126.17,0.736166821,0.558517162
0,0,3,12,-109.6,0.736166821,0.558517162
0,0,3,12,-120.34,0.736166821,0.558517162
0,0,3,12,-582.25,0.736166821,0.558517162
0,0,3,12,-116.21,0.736166821,0.558517162
0,0,3,12,-185.88,0.736166821,0.558517162
0,0,3,12,-110.25,0.736166821,0.558517162
0,0,3,12,2758.1,0.736166821,0.558517162
0,0,3,12,-432.51,0.736166821,0.558517162
0,0,3,12,-314.78,0.736166821,0.558517162
0,0,3,12,-101.32,0.736166821,0.558517162
0,0,3,12,2758.1,0.736166821,0.558517162
0,0,3,12,94.36,0.736166821,0.558517162
0,0,3,12,-100.79,0.736166821,0.558517162
0,0,3,12,-492.18,0.736166821,0.558517162
0,0,3,12,2758.1,0.736166821,0.558517162
0,0,3,12,-96.18,0.736166821,0.558517162
0,0,3,12,109.04,0.736166821,0.558517162
0,0,3,12,-86.43,0.736166821,0.558517162
0,0,3,12,-1064.19,0.736166821,0.558517162
0,0,3,12,2758.1,0.736166821,0.558517162
0,0,3,12,-79.11,0.736166821,0.558517162
0,0,3,12,-105.69,0.736166821,0.558517162
0,0,3,12,-72.69,0.736166821,0.558517162
0,0,3,12,2758.1,0.736166821,0.558517162
0,0,3,12,-637.3,0.736166821,0.558517162
0,0,3,12,-67.94,0.736166821,0.558517162
0,0,3,12,-295.09,0.736166821,0.558517162
0,0,3,12,206589.62,0.736166821,0.558517162
0,0,3,12,2538.96,0.736166821,0.558517162
0,0,3,12,-250.74,0.736166821,0.558517162
0,0,3,12,-65.0,0.736166821,0.558517162
0,0,3,12,600.65,0.736166821,0.558517162
0,0,3,12,-61.6,0.736166821,0.558517162
0,0,3,12,414.96,0.736166821,0.558517162
0,0,3,12,317.01,0.736166821,0.558517162
0,0,3,12,-664.35,0.736166821,0.558517162
0,0,3,12,-58.59,0.736166821,0.558517162
0,0,3,12,-53.92,0.736166821,0.558517162
0,0,3,12,-53.92,0.736166821,0.558517162
0,0,3,12,74.24,0.736166821,0.558517162
0,0,3,12,-52.0,0.736166821,0.558517162
0,0,3,12,105.54,0.736166821,0.558517162
0,0,3,12,-50.95,0.736166821,0.558517162
0,0,3,12,507.23,0.736166821,0.558517162
0,0,3,12,-0.57,0.736166821,0.558517162
0,0,3,12,-47.25,0.736166821,0.558517162
0,0,3,12,-149.8,0.736166821,0.558517162
0,0,3,12,-46.19,0.736166821,0.558517162
0,0,3,12,337.25,0.736166821,0.558517162
0,0,3,12,-32.76,0.736166821,0.558517162
0,0,3,12,185.21,0.736166821,0.558517162
0,0,3,12,-91.37,0.736166821,0.558517162
0,0,3,12,-122.01,0.736166821,0.558517162
0,0,3,12,-0.07,0.736166821,0.558517162
0,0,3,12,-14.52,0.736166821,0.558517162
0,0,3,12,-1099.24,0.736166821,0.558517162
0,0,3,12,-0.05,0.736166821,0.558517162
0,0,3,12,-1.48,0.736166821,0.558517162
0,0,3,12,-1.36,0.736166821,0.558517162
0,0,3,12,-0.08,0.736166821,0.558517162
0,0,3,12,-0.03,0.736166821,0.558517162
0,0,3,12,0.03,0.736166821,0.558517162
0,0,3,12,-0.01,0.736166821,0.558517162
0,0,3,12,-0.01,0.736166821,0.558517162
0,0,3,12,-0.03,0.736166821,0.558517162
0,0,3,8,-182914.61,0.291487473,0.830454127
0,0,3,8,-859.82,0.291487473,0.830454127
0,0,3,8,-3646.65,0.291487473,0.830454127
0,0,3,8,779.11,0.291487473,0.830454127
0,0,3,8,7571.0,0.291487473,0.830454127
0,0,3,8,-941.11,0.291487473,0.830454127
0,0,3,8,-429.33,0.291487473,0.830454127
0,0,3,8,263.39,0.291487473,0.830454127
0,0,3,8,2677.71,0.291487473,0.830454127
0,0,3,8,-271.04,0.291487473,0.830454127
0,0,3,8,-137.57,0.291487473,0.830454127
0,0,3,8,-419.02,0.291487473,0.830454127
0,0,3,8,0.0,0.291487473,0.830454127
0,0,3,8,265.26,0.291487473,0.830454127
0,0,3,8,2675.84,0.291487473,0.830454127
0,0,3,8,-124.03,0.291487473,0.830454127
0,0,3,8,-136.19,0.291487473,0.830454127
0,0,3,8,-658.94,0.291487473,0.830454127
0,0,3,8,267.13,0.291487473,0.830454127
0,0,3,8,2673.97,0.291487473,0.830454127
0,0,3,8,-131.51,0.291487473,0.830454127
0,0,3,8,-210.36,0.291487473,0.830454127
0,0,3,8,-124.77,0.291487473,0.830454127
0,0,3,8,-489.47,0.291487473,0.830454127
0,0,3,8,-356.24,0.291487473,0.830454127
0,0,3,8,-114.66,0.291487473,0.830454127
0,0,3,8,106.79,0.291487473,0.830454127
0,0,3,8,-114.06,0.291487473,0.830454127
0,0,3,8,-557.0,0.291487473,0.830454127
0,0,3,8,188460.72,0.291487473,0.830454127
0,0,3,8,25811.82,0.291487473,0.830454127
0,0,3,8,-108.84,0.291487473,0.830454127
0,0,3,8,123.4,0.291487473,0.830454127
0,0,3,8,-97.81,0.291487473,0.830454127
0,0,3,8,-1204.35,0.291487473,0.830454127
0,0,3,8,3715.3,0.291487473,0.830454127
0,0,3,8,-89.53,0.291487473,0.830454127
0,0,3,8,-119.61,0.291487473,0.830454127
0,0,3,8,-82.27,0.291487473,0.830454127
0,0,3,8,-721.24,0.291487473,0.830454127
0,0,3,8,-76.89,0.291487473,0.830454127
0,0,3,8,-333.96,0.291487473,0.830454127
0,0,3,8,-283.76,0.291487473,0.830454127
0,0,3,8,-73.56,0.291487473,0.830454127
0,0,3,8,679.76,0.291487473,0.830454127
0,0,3,8,-69.72,0.291487473,0.830454127
0,0,3,8,-751.86,0.291487473,0.830454127
0,0,3,8,-66.31,0.291487473,0.830454127
0,0,3,8,-61.02,0.291487473,0.830454127
0,0,3,8,-61.02,0.291487473,0.830454127
0,0,3,8,84.02,0.291487473,0.830454127
0,0,3,8,-58.85,0.291487473,0.830454127
0,0,3,8,119.44,0.291487473,0.830454127
0,0,3,8,-57.67,0.291487473,0.830454127
0,0,3,8,574.04,0.291487473,0.830454127
0,0,3,8,-0.65,0.291487473,0.830454127
0,0,3,8,-53.47,0.291487473,0.830454127
0,0,3,8,-169.53,0.291487473,0.830454127
0,0,3,8,-52.27,0.291487473,0.830454127
0,0,3,8,381.67,0.291487473,0.830454127
0,0,3,8,-37.08,0.291487473,0.830454127
0,0,3,8,209.61,0.291487473,0.830454127
0,0,3,8,-103.4,0.291487473,0.830454127
0,0,3,8,-138.08,0.291487473,0.830454127
0,0,3,8,-0.07,0.291487473,0.830454127
0,0,3,8,-16.43,0.291487473,0.830454127
0,0,3,8,416.65,0.291487473,0.830454127
0,0,3,8,-0.06,0.291487473,0.830454127
0,0,3,8,-1.67,0.291487473,0.830454127
0,0,3,8,-1.54,0.291487473,0.830454127
0,0,3,8,-0.08,0.291487473,0.830454127
0,0,3,8,-0.01,0.291487473,0.830454127
0,0,3,8,-0.03,0.291487473,0.830454127
0,0,3,35,-273517.33,-0.9308132809999999,0.661999631
0,0,3,35,-1525.1,-0.9308132809999999,0.661999631
0,0,3,35,-6468.24,-0.9308132809999999,0.661999631
0,0,3,35,406658.44,-0.9308132809999999,0.661999631
0,0,3,35,33523.47,-0.9308132809999999,0.661999631
0,0,3,35,-1669.3,-0.9308132809999999,0.661999631
0,0,3,35,-761.51,-0.9308132809999999,0.661999631
0,0,3,35,-480.76,-0.9308132809999999,0.661999631
0,0,3,35,-244.02,-0.9308132809999999,0.661999631
0,0,3,35,-743.23,-0.9308132809999999,0.661999631
0,0,3,35,-253.27,-0.9308132809999999,0.661999631
0,0,3,35,-220.01,-0.9308132809999999,0.661999631
0,0,3,35,-241.56,-0.9308132809999999,0.661999631
0,0,3,35,0.0,-0.9308132809999999,0.661999631
0,0,3,35,-233.27,-0.9308132809999999,0.661999631
0,0,3,35,-373.12,-0.9308132809999999,0.661999631
0,0,3,35,-221.3,-0.9308132809999999,0.661999631
0,0,3,35,-868.2,-0.9308132809999999,0.661999631
0,0,3,35,-631.88,-0.9308132809999999,0.661999631
0,0,3,35,-203.39,-0.9308132809999999,0.661999631
0,0,3,35,189.41,-0.9308132809999999,0.661999631
0,0,3,35,-202.32,-0.9308132809999999,0.661999631
0,0,3,35,-987.99,-0.9308132809999999,0.661999631
0,0,3,35,-193.06,-0.9308132809999999,0.661999631
0,0,3,35,218.89,-0.9308132809999999,0.661999631
0,0,3,35,-173.5,-0.9308132809999999,0.661999631
0,0,3,35,-2136.22,-0.9308132809999999,0.661999631
0,0,3,35,-158.8,-0.9308132809999999,0.661999631
0,0,3,35,-212.16,-0.9308132809999999,0.661999631
0,0,3,35,-145.92,-0.9308132809999999,0.661999631
0,0,3,35,-1279.3,-0.9308132809999999,0.661999631
0,0,3,35,-136.39,-0.9308132809999999,0.661999631
0,0,3,35,-592.36,-0.9308132809999999,0.661999631
0,0,3,35,-503.32,-0.9308132809999999,0.661999631
0,0,3,35,-130.48,-0.9308132809999999,0.661999631
0,0,3,35,1205.72,-0.9308132809999999,0.661999631
0,0,3,35,-123.66,-0.9308132809999999,0.661999631
0,0,3,35,-1333.6,-0.9308132809999999,0.661999631
0,0,3,35,-117.61,-0.9308132809999999,0.661999631
0,0,3,35,-108.24,-0.9308132809999999,0.661999631
0,0,3,35,-108.23,-0.9308132809999999,0.661999631
0,0,3,35,149.03,-0.9308132809999999,0.661999631
0,0,3,35,-104.38,-0.9308132809999999,0.661999631
0,0,3,35,211.86,-0.9308132809999999,0.661999631
0,0,3,35,-102.29,-0.9308132809999999,0.661999631
0,0,3,35,1018.2,-0.9308132809999999,0.661999631
0,0,3,35,-1.15,-0.9308132809999999,0.661999631
0,0,3,35,-94.85,-0.9308132809999999,0.661999631
0,0,3,35,-300.71,-0.9308132809999999,0.661999631
0,0,3,35,-92.71,-0.9308132809999999,0.661999631
0,0,3,35,676.99,-0.9308132809999999,0.661999631
0,0,3,35,-65.77,-0.9308132809999999,0.661999631
0,0,3,35,371.79,-0.9308132809999999,0.661999631
0,0,3,35,-183.41,-0.9308132809999999,0.661999631
0,0,3,35,-244.92,-0.9308132809999999,0.661999631
0,0,3,35,-0.13,-0.9308132809999999,0.661999631
0,0,3,35,-29.14,-0.9308132809999999,0.661999631
0,0,3,35,6719.11,-0.9308132809999999,0.661999631
0,0,3,35,-0.1,-0.9308132809999999,0.661999631
0,0,3,35,-2.97,-0.9308132809999999,0.661999631
0,0,3,35,-2.74,-0.9308132809999999,0.661999631
0,0,3,35,-0.08,-0.9308132809999999,0.661999631
0,0,3,35,-0.01,-0.9308132809999999,0.661999631
0,0,3,35,-0.03,-0.9308132809999999,0.661999631
0,0,3,30,-78398.39,-0.6767076390000001,2.825479212
0,0,3,30,-387.98,-0.6767076390000001,2.825479212
0,0,3,30,-1645.49,-0.6767076390000001,2.825479212
0,0,3,30,36.52,-0.6767076390000001,2.825479212
0,0,3,30,5640.26,-0.6767076390000001,2.825479212
0,0,3,30,-424.66,-0.6767076390000001,2.825479212
0,0,3,30,-193.73,-0.6767076390000001,2.825479212
0,0,3,30,-122.3,-0.6767076390000001,2.825479212
0,0,3,30,-62.08,-0.6767076390000001,2.825479212
0,0,3,30,-189.07,-0.6767076390000001,2.825479212
0,0,3,30,-64.43,-0.6767076390000001,2.825479212
0,0,3,30,-55.97,-0.6767076390000001,2.825479212
0,0,3,30,-61.45,-0.6767076390000001,2.825479212
0,0,3,30,-297.34,-0.6767076390000001,2.825479212
0,0,3,30,0.0,-0.6767076390000001,2.825479212
0,0,3,30,-94.92,-0.6767076390000001,2.825479212
0,0,3,30,-56.3,-0.6767076390000001,2.825479212
0,0,3,30,-220.87,-0.6767076390000001,2.825479212
0,0,3,30,-160.75,-0.6767076390000001,2.825479212
0,0,3,30,-51.74,-0.6767076390000001,2.825479212
0,0,3,30,48.19,-0.6767076390000001,2.825479212
0,0,3,30,-51.47,-0.6767076390000001,2.825479212
0,0,3,30,-251.34,-0.6767076390000001,2.825479212
0,0,3,30,-49.11,-0.6767076390000001,2.825479212
0,0,3,30,55.68,-0.6767076390000001,2.825479212
0,0,3,30,-44.14,-0.6767076390000001,2.825479212
0,0,3,30,-543.44,-0.6767076390000001,2.825479212
0,0,3,30,-40.4,-0.6767076390000001,2.825479212
0,0,3,30,-53.97,-0.6767076390000001,2.825479212
0,0,3,30,-37.12,-0.6767076390000001,2.825479212
0,0,3,30,20918.38,-0.6767076390000001,2.825479212
0,0,3,30,0.01,-0.6767076390000001,2.825479212
0,0,3,30,-325.45,-0.6767076390000001,2.825479212
0,0,3,30,-34.7,-0.6767076390000001,2.825479212
